allergen_id,profile_id
14,668
48,668
5,669
56,669
125,669
127,669
128,669
130,669
131,669
132,669
14,669
48,669
22,669
11,670
44,670
12,670
68,670
13,670
58,670
10,670
34,670
35,670
36,670
37,670
38,670
39,670
40,670
41,670
42,670
7,671
50,671
134,671
51,671
52,671
53,671
4,672
5,672
56,672
7,672
50,672
134,672
51,672
52,672
125,672
127,672
128,672
130,672
131,672
132,672
2,675
23,675
24,675
25,675
26,675
27,675
28,675
14,675
48,675
22,675
4,676
60,676
5,676
56,676
6,676
66,676
7,676
50,676
134,676
51,676
52,676
53,676
125,676
127,676
128,676
130,676
131,676
132,676
2,677
23,677
24,677
25,677
26,677
27,677
28,677
7,677
50,677
134,677
51,677
52,677
53,677
2,678
23,678
25,678
26,678
27,678
28,678
4,679
60,679
5,679
56,679
2,679
23,679
24,679
25,679
26,679
27,679
28,679
6,679
66,679
7,679
50,679
134,679
51,679
52,679
53,679
125,679
127,679
128,679
130,679
131,679
132,679
10,679
39,679
22,679
2,680
23,680
24,680
25,680
26,680
27,680
28,680
4,683
5,683
7,683
50,683
134,683
51,683
52,683
125,683
127,683
128,683
130,683
131,683
11,685
44,685
10,685
34,685
35,685
36,685
37,685
38,685
39,685
40,685
41,685
42,685
2,686
23,686
24,686
25,686
26,686
27,686
28,686
7,686
50,686
134,686
51,686
52,686
53,686
11,687
44,687
4,688
60,688
11,688
44,688
10,688
34,688
35,688
36,688
37,688
38,688
39,688
40,688
41,688
42,688
7,689
50,689
134,689
51,689
52,689
53,689
4,690
60,690
5,690
56,690
7,690
50,690
134,690
51,690
52,690
53,690
4,692
60,692
5,692
56,692
7,692
50,692
134,692
51,692
52,692
53,692
125,692
127,692
128,692
130,692
131,692
132,692
14,692
48,692
11,693
10,693
34,693
35,693
36,693
37,693
38,693
39,693
40,693
41,693
22,693
7,696
50,696
134,696
51,696
52,696
53,696
22,696
4,699
60,699
5,699
56,699
7,699
50,699
134,699
51,699
52,699
53,699
125,699
127,699
128,699
130,699
131,699
132,699
22,699
2,701
23,701
24,701
25,701
26,701
27,701
28,701
4,702
60,702
5,702
56,702
7,702
50,702
134,702
51,702
52,702
53,702
125,702
127,702
128,702
130,702
131,702
132,702
14,702
48,702
11,697
44,697
10,697
34,697
35,697
36,697
37,697
38,697
39,697
40,697
41,697
2,703
23,703
24,703
25,703
26,703
27,703
28,703
7,700
50,700
134,700
51,700
52,700
53,700
4,704
60,704
5,704
56,704
11,704
44,704
12,704
68,704
125,704
127,704
128,704
130,704
131,704
132,704
10,704
34,704
35,704
36,704
37,704
38,704
39,704
40,704
41,704
42,704
7,705
50,705
134,705
51,705
52,705
53,705
4,706
60,706
7,706
50,706
134,706
51,706
52,706
53,706
13,706
58,706
22,707
7,709
50,709
134,709
51,709
52,709
2,710
23,710
24,710
25,710
26,710
7,710
50,710
134,710
51,710
52,710
53,710
13,710
58,710
4,712
7,712
50,712
134,712
51,712
52,712
11,712
10,712
34,712
35,712
36,712
37,712
38,712
39,712
40,712
41,712
4,714
7,714
50,714
134,714
51,714
52,714
11,714
125,714
127,714
128,714
130,714
4,716
60,716
5,716
56,716
6,716
66,716
7,716
50,716
134,716
51,716
52,716
53,716
125,716
127,716
128,716
130,716
131,716
132,716
5,718
56,718
125,718
127,718
128,718
130,718
131,718
132,718
2,720
23,720
24,720
25,720
26,720
27,720
28,720
2,721
23,721
25,721
26,721
7,721
50,721
134,721
51,721
52,721
53,721
2,724
23,724
24,724
25,724
26,724
27,724
28,724
2,722
23,722
24,722
25,722
26,722
27,722
28,722
4,725
60,725
5,725
56,725
7,725
50,725
134,725
51,725
52,725
53,725
125,725
127,725
128,725
130,725
131,725
132,725
22,725
4,727
60,727
11,727
44,727
10,727
34,727
35,727
36,727
37,727
38,727
39,727
40,727
41,727
42,727
22,729
4,732
60,732
5,732
56,732
7,732
50,732
134,732
51,732
52,732
53,732
125,732
127,732
128,732
130,732
131,732
132,732
4,734
60,734
5,734
56,734
7,734
50,734
134,734
51,734
52,734
53,734
125,734
127,734
128,734
130,734
131,734
132,734
4,735
5,735
56,735
7,735
50,735
134,735
51,735
52,735
125,735
127,735
128,735
130,735
131,735
132,735
4,736
60,736
7,736
50,736
134,736
51,736
52,736
53,736
125,736
127,736
128,736
130,736
131,736
132,736
22,736
4,738
60,738
5,738
56,738
7,738
50,738
134,738
51,738
52,738
53,738
125,738
127,738
128,738
130,738
131,738
132,738
22,738
14,739
48,739
4,740
60,740
5,740
56,740
6,740
66,740
7,740
50,740
134,740
51,740
52,740
53,740
125,740
127,740
128,740
130,740
131,740
132,740
14,740
48,740
22,740
4,742
5,742
2,742
26,742
11,742
125,742
132,742
10,742
34,742
35,742
36,742
37,742
38,742
39,742
40,742
4,744
60,744
5,744
56,744
7,744
50,744
134,744
51,744
52,744
53,744
125,744
127,744
128,744
130,744
131,744
132,744
6,745
66,745
11,745
44,745
10,745
34,745
35,745
36,745
37,745
38,745
39,745
40,745
41,745
42,745
4,746
60,746
7,746
50,746
134,746
51,746
52,746
53,746
2,747
23,747
24,747
25,747
26,747
7,747
50,747
134,747
22,747
2,750
23,750
24,750
25,750
26,750
27,750
28,750
7,750
50,750
134,750
51,750
52,750
53,750
13,750
58,750
12,753
68,753
4,756
7,756
50,756
134,756
51,756
52,756
4,758
60,758
5,758
56,758
7,758
50,758
134,758
51,758
52,758
53,758
22,758
4,761
60,761
7,761
50,761
134,761
51,761
52,761
53,761
11,764
4,766
60,766
5,766
56,766
7,766
50,766
134,766
51,766
52,766
53,766
125,766
127,766
128,766
130,766
131,766
132,766
22,766
4,767
60,767
7,767
50,767
134,767
51,767
52,767
4,768
60,768
7,768
50,768
134,768
51,768
52,768
11,768
44,768
12,768
68,768
10,768
34,768
35,768
36,768
37,768
38,768
39,768
40,768
41,768
42,768
4,770
5,770
56,770
7,770
50,770
134,770
51,770
52,770
53,770
125,770
127,770
128,770
130,770
131,770
132,770
13,770
22,770
4,771
60,771
5,771
56,771
6,771
66,771
7,771
50,771
134,771
51,771
52,771
53,771
125,771
127,771
128,771
130,771
131,771
132,771
4,773
60,773
5,773
56,773
7,773
50,773
134,773
51,773
52,773
53,773
125,773
127,773
128,773
130,773
131,773
132,773
4,774
60,774
5,774
56,774
7,774
50,774
134,774
51,774
52,774
53,774
125,774
127,774
128,774
130,774
131,774
132,774
2,778
23,778
24,778
25,778
26,778
1,780
63,780
4,780
60,780
5,780
56,780
7,780
50,780
134,780
51,780
52,780
53,780
125,780
127,780
128,780
130,780
131,780
132,780
4,781
60,781
5,781
56,781
7,781
50,781
134,781
51,781
52,781
53,781
125,781
127,781
128,781
130,781
131,781
132,781
13,781
58,781
4,782
60,782
5,782
56,782
2,782
23,782
24,782
25,782
26,782
27,782
28,782
7,782
50,782
134,782
51,782
52,782
53,782
125,782
127,782
128,782
130,782
131,782
132,782
4,785
60,785
5,785
56,785
7,785
50,785
134,785
51,785
52,785
53,785
125,785
127,785
128,785
130,785
131,785
132,785
11,786
44,786
10,786
34,786
35,786
36,786
37,786
38,786
39,786
40,786
41,786
42,786
4,788
60,788
7,788
50,788
134,788
51,788
52,788
53,788
4,790
60,790
9,790
70,790
2,791
23,791
24,791
25,791
26,791
27,791
28,791
2,793
23,793
24,793
25,793
26,793
27,793
28,793
1,794
63,794
4,794
60,794
5,794
56,794
6,794
66,794
7,794
50,794
134,794
51,794
52,794
53,794
125,794
127,794
128,794
130,794
131,794
132,794
14,794
48,794
2,183
23,183
25,183
26,183
2,795
23,795
24,795
25,795
26,795
27,795
28,795
4,797
60,797
5,797
56,797
7,797
50,797
134,797
51,797
52,797
53,797
125,797
127,797
128,797
130,797
131,797
132,797
4,798
5,798
56,798
2,798
23,798
24,798
25,798
26,798
7,798
50,798
134,798
51,798
52,798
125,798
127,798
128,798
130,798
131,798
132,798
4,799
60,799
5,799
56,799
7,799
50,799
134,799
51,799
52,799
53,799
125,799
127,799
128,799
130,799
131,799
132,799
22,799
4,800
60,800
5,800
56,800
125,800
127,800
128,800
130,800
131,800
132,800
22,800
4,805
7,805
50,805
134,805
51,805
52,805
11,805
10,805
34,805
35,805
36,805
37,805
38,805
39,805
40,805
41,805
42,805
4,806
60,806
5,806
56,806
7,806
50,806
134,806
51,806
52,806
125,806
127,806
128,806
130,806
131,806
132,806
22,806
11,753
44,753
10,753
34,753
35,753
36,753
37,753
38,753
39,753
40,753
41,753
42,753
7,808
50,808
134,808
51,808
52,808
2,809
23,809
24,809
25,809
26,809
27,809
28,809
4,810
5,810
56,810
7,810
50,810
134,810
51,810
52,810
125,810
127,810
128,810
130,810
131,810
132,810
2,811
23,811
24,811
25,811
26,811
27,811
28,811
4,813
60,813
5,813
56,813
7,813
50,813
134,813
51,813
52,813
53,813
125,813
127,813
128,813
130,813
131,813
132,813
4,814
60,814
5,814
56,814
7,814
50,814
134,814
51,814
52,814
53,814
125,814
127,814
128,814
130,814
131,814
132,814
22,814
4,816
60,816
5,816
56,816
7,816
50,816
134,816
51,816
52,816
53,816
125,816
127,816
128,816
130,816
131,816
132,816
4,818
60,818
5,818
56,818
7,818
50,818
134,818
51,818
52,818
125,818
127,818
128,818
130,818
131,818
132,818
4,819
60,819
5,819
56,819
7,819
50,819
134,819
51,819
52,819
53,819
11,819
44,819
12,819
68,819
10,819
34,819
35,819
36,819
37,819
38,819
39,819
40,819
41,819
42,819
4,821
5,821
7,821
50,821
134,821
51,821
52,821
125,821
127,821
128,821
130,821
131,821
13,821
4,822
60,822
5,822
56,822
7,822
50,822
134,822
51,822
52,822
53,822
125,822
127,822
128,822
130,822
131,822
132,822
22,822
5,823
56,823
2,823
23,823
24,823
25,823
26,823
27,823
28,823
125,823
127,823
128,823
130,823
131,823
132,823
2,824
23,824
24,824
25,824
26,824
27,824
28,824
2,827
23,827
24,827
25,827
26,827
11,828
44,828
10,828
34,828
35,828
36,828
37,828
38,828
39,828
40,828
41,828
42,828
11,831
44,831
14,831
48,831
10,831
34,831
35,831
36,831
37,831
38,831
39,831
40,831
41,831
42,831
4,832
60,832
5,832
56,832
7,832
50,832
134,832
51,832
52,832
53,832
125,832
127,832
128,832
130,832
131,832
132,832
14,832
48,832
22,832
4,833
60,833
7,833
50,833
134,833
51,833
52,833
53,833
4,834
60,834
5,834
56,834
6,834
66,834
7,834
50,834
134,834
51,834
52,834
53,834
125,834
127,834
128,834
130,834
131,834
132,834
2,835
23,835
24,835
25,835
26,835
27,835
28,835
4,836
60,836
7,836
50,836
134,836
51,836
52,836
53,836
11,836
10,836
34,836
35,836
36,836
37,836
38,836
39,836
40,836
41,836
4,838
5,838
56,838
7,838
50,838
134,838
51,838
52,838
125,838
127,838
128,838
130,838
131,838
132,838
4,840
5,840
56,840
7,840
50,840
134,840
51,840
52,840
125,840
127,840
128,840
130,840
131,840
132,840
4,843
60,843
5,843
56,843
7,843
50,843
134,843
51,843
52,843
53,843
125,843
127,843
128,843
130,843
131,843
132,843
4,844
60,844
2,844
23,844
24,844
25,844
26,844
27,844
28,844
9,844
70,844
4,845
60,845
7,845
50,845
134,845
51,845
52,845
53,845
125,845
127,845
128,845
130,845
131,845
132,845
22,845
4,849
60,849
5,849
56,849
7,849
50,849
134,849
51,849
52,849
53,849
125,849
127,849
128,849
130,849
131,849
132,849
22,849
5,851
56,851
125,851
127,851
128,851
130,851
131,851
132,851
4,859
5,859
7,859
50,859
134,859
51,859
52,859
53,859
125,859
127,859
128,859
130,859
131,859
4,860
5,860
6,860
66,860
7,860
50,860
134,860
51,860
52,860
125,860
127,860
130,860
22,860
4,863
60,863
5,863
56,863
7,863
50,863
134,863
51,863
52,863
53,863
125,863
127,863
128,863
130,863
131,863
132,863
4,864
5,864
56,864
7,864
50,864
134,864
51,864
52,864
125,864
127,864
128,864
130,864
131,864
132,864
4,867
60,867
5,867
56,867
7,867
50,867
134,867
51,867
52,867
53,867
5,858
56,858
9,858
70,858
4,868
60,868
5,868
56,868
7,868
50,868
134,868
51,868
52,868
53,868
125,868
127,868
128,868
130,868
131,868
132,868
22,868
4,869
5,869
7,869
50,869
134,869
51,869
52,869
22,869
4,870
60,870
7,870
50,870
134,870
51,870
52,870
125,870
127,870
128,870
130,870
131,870
132,870
4,871
60,871
5,871
56,871
7,871
50,871
134,871
51,871
52,871
53,871
125,871
127,871
128,871
130,871
131,871
132,871
2,873
23,873
24,873
25,873
26,873
27,873
28,873
4,874
60,874
5,874
56,874
7,874
50,874
134,874
51,874
52,874
53,874
125,874
127,874
128,874
130,874
131,874
132,874
4,875
5,875
56,875
7,875
50,875
134,875
51,875
52,875
125,875
127,875
128,875
130,875
131,875
132,875
2,877
23,877
26,877
28,877
7,877
134,877
4,878
5,878
56,878
7,878
50,878
134,878
51,878
52,878
125,878
127,878
128,878
130,878
131,878
132,878
4,879
5,879
7,879
50,879
134,879
51,879
52,879
125,879
127,879
128,879
130,879
131,879
14,879
48,879
22,879
5,880
56,880
125,880
127,880
128,880
130,880
131,880
132,880
5,881
7,881
50,881
134,881
51,881
52,881
125,881
127,881
128,881
130,881
131,881
132,881
125,883
127,883
128,883
130,883
131,883
132,883
4,886
5,886
56,886
7,886
50,886
134,886
51,886
52,886
125,886
127,886
128,886
130,886
131,886
132,886
4,890
60,890
5,890
56,890
6,890
66,890
7,890
50,890
134,890
51,890
52,890
53,890
125,890
127,890
128,890
130,890
131,890
132,890
2,893
23,893
24,893
25,893
26,893
7,893
50,893
134,893
51,893
52,893
22,893
4,894
134,894
41,894
4,896
60,896
5,896
56,896
2,896
23,896
24,896
25,896
26,896
27,896
28,896
7,896
50,896
134,896
51,896
52,896
53,896
22,896
4,897
60,897
5,897
56,897
7,897
50,897
134,897
51,897
52,897
53,897
125,897
127,897
128,897
130,897
131,897
132,897
11,898
44,898
10,898
34,898
35,898
36,898
37,898
38,898
39,898
40,898
41,898
42,898
11,899
44,899
10,899
34,899
35,899
36,899
37,899
38,899
39,899
40,899
41,899
42,899
22,900
4,902
60,902
2,902
23,902
24,902
25,902
26,902
27,902
28,902
4,904
60,904
7,904
50,904
134,904
51,904
52,904
53,904
4,905
60,905
5,905
56,905
7,905
50,905
134,905
51,905
52,905
53,905
125,905
127,905
128,905
130,905
131,905
132,905
14,905
48,905
4,906
60,906
5,906
56,906
7,906
50,906
134,906
51,906
52,906
53,906
5,910
56,910
7,910
50,910
134,910
51,910
52,910
53,910
125,910
127,910
128,910
130,910
131,910
132,910
22,910
4,911
60,911
5,911
56,911
7,911
50,911
134,911
51,911
52,911
53,911
125,911
127,911
128,911
130,911
131,911
132,911
22,911
5,912
56,912
125,912
127,912
128,912
130,912
131,912
132,912
22,912
4,915
60,915
5,915
56,915
7,915
50,915
134,915
51,915
52,915
53,915
125,915
127,915
128,915
130,915
131,915
132,915
4,918
60,918
5,918
56,918
7,918
50,918
134,918
51,918
52,918
53,918
125,918
127,918
128,918
130,918
131,918
132,918
4,921
5,921
7,921
50,921
134,921
51,921
52,921
125,921
127,921
128,921
130,921
4,922
5,922
7,922
50,922
134,922
51,922
52,922
125,922
127,922
128,922
130,922
131,922
132,922
4,923
5,923
56,923
7,923
50,923
134,923
51,923
52,923
53,923
125,923
127,923
128,923
130,923
131,923
132,923
4,924
60,924
5,924
56,924
7,924
50,924
134,924
51,924
52,924
53,924
125,924
127,924
128,924
130,924
131,924
132,924
4,925
60,925
5,925
56,925
7,925
50,925
134,925
51,925
52,925
53,925
125,925
127,925
128,925
130,925
131,925
132,925
4,926
5,926
7,926
50,926
134,926
51,926
52,926
125,926
127,926
128,926
130,926
131,926
22,926
4,928
60,928
5,928
56,928
7,928
50,928
134,928
51,928
52,928
53,928
125,928
127,928
128,928
130,928
131,928
132,928
22,928
4,929
60,929
5,929
56,929
7,929
50,929
134,929
51,929
52,929
53,929
4,931
60,931
7,931
50,931
134,931
51,931
52,931
53,931
4,939
60,939
7,939
50,939
134,939
51,939
52,939
53,939
4,940
60,940
5,940
56,940
7,940
50,940
134,940
51,940
52,940
53,940
125,940
127,940
128,940
130,940
131,940
132,940
22,940
5,941
56,941
7,941
50,941
134,941
51,941
52,941
125,941
127,941
128,941
130,941
131,941
132,941
22,941
4,942
5,942
56,942
6,942
66,942
7,942
50,942
134,942
51,942
52,942
125,942
127,942
128,942
130,942
131,942
132,942
2,946
23,946
24,946
25,946
26,946
27,946
28,946
4,952
5,952
7,952
50,952
134,952
51,952
52,952
125,952
127,952
130,952
4,955
60,955
5,955
56,955
7,955
50,955
134,955
51,955
52,955
53,955
125,955
127,955
128,955
130,955
131,955
132,955
4,958
60,958
5,958
56,958
7,958
50,958
134,958
51,958
52,958
125,958
127,958
128,958
130,958
131,958
132,958
22,958
5,959
56,959
9,959
70,959
125,959
127,959
128,959
130,959
131,959
132,959
4,961
60,961
5,961
56,961
26,961
7,961
50,961
134,961
51,961
52,961
125,961
127,961
128,961
130,961
131,961
132,961
13,962
58,962
14,962
48,962
22,962
50,963
134,963
51,963
52,963
9,963
125,963
127,963
128,963
130,963
131,963
132,963
4,965
7,965
50,965
134,965
51,965
52,965
11,965
4,967
5,967
56,967
7,967
50,967
134,967
51,967
52,967
125,967
127,967
128,967
130,967
131,967
132,967
4,969
60,969
5,969
56,969
2,969
23,969
24,969
25,969
26,969
27,969
28,969
7,969
50,969
134,969
51,969
52,969
53,969
125,969
127,969
128,969
130,969
131,969
132,969
4,970
60,970
5,970
56,970
7,970
50,970
134,970
51,970
52,970
53,970
125,970
127,970
128,970
130,970
131,970
132,970
125,974
127,974
128,974
130,974
131,974
132,974
5,975
56,975
125,975
127,975
128,975
130,975
131,975
132,975
4,977
7,977
50,977
134,977
51,977
52,977
125,977
127,977
128,977
130,977
131,977
4,937
60,937
5,937
56,937
7,937
50,937
134,937
51,937
52,937
53,937
125,937
127,937
128,937
130,937
131,937
132,937
4,980
60,980
5,980
56,980
7,980
50,980
134,980
51,980
52,980
53,980
125,980
127,980
128,980
130,980
131,980
132,980
14,980
48,980
4,981
60,981
5,981
56,981
7,981
50,981
134,981
51,981
52,981
53,981
125,981
127,981
128,981
130,981
131,981
132,981
13,981
58,981
22,981
13,984
58,984
4,985
60,985
7,985
50,985
134,985
51,985
52,985
53,985
14,985
48,985
22,985
7,986
50,986
134,986
51,986
52,986
53,986
4,989
60,989
5,989
56,989
7,989
50,989
134,989
51,989
52,989
53,989
125,989
127,989
128,989
130,989
131,989
132,989
22,989
4,990
60,990
5,990
56,990
7,990
50,990
134,990
51,990
52,990
53,990
125,990
127,990
128,990
130,990
131,990
132,990
2,994
23,994
24,994
25,994
26,994
27,994
28,994
4,995
60,995
5,995
7,995
50,995
134,995
51,995
52,995
53,995
125,995
127,995
128,995
130,995
131,995
132,995
4,997
5,997
7,997
50,997
134,997
51,997
52,997
125,997
127,997
130,997
4,999
60,999
2,999
23,999
24,999
25,999
26,999
27,999
28,999
7,999
50,999
134,999
51,999
52,999
53,999
11,999
44,999
12,999
68,999
10,999
34,999
35,999
36,999
37,999
38,999
39,999
40,999
41,999
42,999
10,1001
34,1001
35,1001
36,1001
37,1001
38,1001
39,1001
40,1001
41,1001
42,1001
44,1001
7,1001
50,1001
134,1001
52,1001
53,1001
22,1001
22,1002
5,1005
56,1005
125,1005
127,1005
128,1005
130,1005
131,1005
132,1005
22,1005
5,1007
56,1007
125,1007
127,1007
128,1007
130,1007
131,1007
132,1007
4,1009
60,1009
2,1009
23,1009
24,1009
25,1009
26,1009
27,1009
28,1009
7,1009
50,1009
134,1009
51,1009
52,1009
53,1009
11,1009
44,1009
125,1009
127,1009
128,1009
130,1009
131,1009
132,1009
13,1009
58,1009
14,1009
48,1009
4,1010
5,1010
56,1010
7,1010
50,1010
134,1010
51,1010
52,1010
125,1010
127,1010
128,1010
130,1010
131,1010
132,1010
22,1010
14,1013
48,1013
22,1013
7,1014
50,1014
134,1014
51,1014
52,1014
53,1014
4,1016
60,1016
5,1016
56,1016
7,1016
50,1016
134,1016
51,1016
52,1016
125,1016
127,1016
128,1016
130,1016
131,1016
132,1016
22,1016
7,1019
50,1019
134,1019
51,1019
52,1019
53,1019
13,1019
58,1019
4,1029
5,1029
7,1029
50,1029
134,1029
51,1029
52,1029
127,1029
128,1029
130,1029
22,1029
7,1035
50,1035
134,1035
51,1035
52,1035
53,1035
22,1035
4,1036
60,1036
5,1036
56,1036
6,1036
66,1036
7,1036
50,1036
134,1036
51,1036
52,1036
53,1036
125,1036
127,1036
128,1036
130,1036
131,1036
132,1036
22,1036
4,1037
60,1037
5,1037
56,1037
7,1037
50,1037
134,1037
51,1037
52,1037
53,1037
22,1037
134,1038
11,1038
4,1040
60,1040
5,1040
56,1040
7,1040
50,1040
134,1040
51,1040
52,1040
53,1040
125,1040
127,1040
128,1040
130,1040
131,1040
132,1040
4,1041
60,1041
5,1041
56,1041
7,1041
50,1041
134,1041
51,1041
52,1041
53,1041
11,1041
44,1041
125,1041
127,1041
128,1041
130,1041
131,1041
132,1041
22,1041
4,1045
60,1045
7,1045
50,1045
51,1045
52,1045
53,1045
4,1046
60,1046
5,1046
56,1046
7,1046
50,1046
134,1046
51,1046
52,1046
125,1046
127,1046
128,1046
130,1046
131,1046
132,1046
5,1047
56,1047
4,1049
60,1049
5,1049
56,1049
2,1049
23,1049
24,1049
25,1049
26,1049
27,1049
28,1049
7,1049
50,1049
134,1049
51,1049
52,1049
53,1049
125,1049
127,1049
128,1049
130,1049
131,1049
132,1049
22,1049
4,1050
60,1050
5,1050
56,1050
7,1050
50,1050
134,1050
51,1050
52,1050
53,1050
125,1050
127,1050
128,1050
130,1050
131,1050
132,1050
4,1051
60,1051
5,1051
56,1051
7,1051
50,1051
134,1051
51,1051
52,1051
53,1051
11,1051
44,1051
125,1051
127,1051
128,1051
130,1051
131,1051
132,1051
22,1051
5,1052
56,1052
22,1052
4,1055
60,1055
5,1055
56,1055
7,1055
50,1055
134,1055
51,1055
52,1055
53,1055
125,1055
127,1055
128,1055
130,1055
131,1055
132,1055
5,931
56,931
125,931
127,931
128,931
130,931
131,931
132,931
4,1057
60,1057
5,1057
56,1057
7,1057
50,1057
134,1057
51,1057
52,1057
53,1057
125,1057
127,1057
128,1057
130,1057
131,1057
132,1057
22,1057
4,1058
60,1058
5,1058
56,1058
7,1058
50,1058
134,1058
51,1058
52,1058
53,1058
125,1058
127,1058
128,1058
130,1058
131,1058
132,1058
5,1059
56,1059
7,1059
50,1059
134,1059
51,1059
52,1059
53,1059
125,1059
127,1059
128,1059
130,1059
131,1059
132,1059
4,1060
5,1060
56,1060
7,1060
50,1060
134,1060
51,1060
52,1060
125,1060
127,1060
128,1060
130,1060
131,1060
132,1060
2,1061
23,1061
24,1061
25,1061
26,1061
27,1061
28,1061
4,1063
60,1063
5,1063
56,1063
11,1063
44,1063
125,1063
127,1063
128,1063
130,1063
131,1063
132,1063
10,1063
34,1063
35,1063
36,1063
37,1063
38,1063
39,1063
40,1063
41,1063
42,1063
4,1064
60,1064
5,1064
56,1064
7,1064
50,1064
134,1064
51,1064
52,1064
53,1064
125,1064
127,1064
128,1064
130,1064
131,1064
132,1064
22,1064
1,1065
4,1065
5,1065
7,1065
50,1065
134,1065
51,1065
52,1065
125,1065
127,1065
128,1065
131,1065
132,1065
4,1066
60,1066
5,1066
56,1066
6,1066
66,1066
7,1066
50,1066
134,1066
51,1066
52,1066
53,1066
125,1066
127,1066
128,1066
130,1066
131,1066
132,1066
22,1066
4,1068
60,1068
5,1068
56,1068
7,1068
50,1068
134,1068
51,1068
52,1068
53,1068
125,1068
127,1068
128,1068
130,1068
131,1068
132,1068
4,1070
5,1070
56,1070
7,1070
50,1070
134,1070
51,1070
52,1070
53,1070
125,1070
127,1070
128,1070
130,1070
131,1070
132,1070
7,1072
50,1072
134,1072
51,1072
52,1072
13,1072
7,1073
50,1073
134,1073
51,1073
52,1073
53,1073
10,1073
34,1073
35,1073
36,1073
37,1073
38,1073
39,1073
40,1073
41,1073
42,1073
4,1074
5,1074
56,1074
125,1074
127,1074
128,1074
130,1074
131,1074
132,1074
4,1075
60,1075
5,1075
56,1075
7,1075
50,1075
134,1075
51,1075
52,1075
53,1075
4,1076
60,1076
5,1076
56,1076
2,1076
23,1076
25,1076
26,1076
27,1076
28,1076
7,1076
50,1076
134,1076
51,1076
52,1076
53,1076
125,1076
127,1076
128,1076
130,1076
131,1076
132,1076
13,1076
58,1076
22,1076
4,1077
60,1077
5,1077
56,1077
11,1077
44,1077
13,1077
58,1077
10,1077
34,1077
35,1077
36,1077
37,1077
38,1077
39,1077
40,1077
41,1077
42,1077
4,1079
60,1079
7,1079
50,1079
134,1079
51,1079
52,1079
53,1079
13,1079
4,1082
60,1082
5,1082
56,1082
2,1082
23,1082
24,1082
27,1082
28,1082
6,1082
66,1082
7,1082
50,1082
134,1082
51,1082
52,1082
53,1082
125,1082
127,1082
128,1082
130,1082
131,1082
132,1082
5,1083
56,1083
6,1083
66,1083
7,1083
50,1083
134,1083
51,1083
52,1083
53,1083
125,1083
127,1083
128,1083
130,1083
131,1083
132,1083
4,1084
5,1084
7,1084
50,1084
134,1084
51,1084
52,1084
125,1084
127,1084
130,1084
4,1085
60,1085
5,1085
56,1085
7,1085
50,1085
134,1085
51,1085
52,1085
53,1085
125,1085
127,1085
128,1085
130,1085
131,1085
132,1085
22,1085
1,1086
63,1086
4,1086
60,1086
5,1086
56,1086
2,1086
23,1086
24,1086
25,1086
26,1086
27,1086
28,1086
7,1086
50,1086
134,1086
51,1086
52,1086
53,1086
125,1086
127,1086
128,1086
130,1086
131,1086
132,1086
22,1086
4,1087
60,1087
7,1087
50,1087
134,1087
51,1087
52,1087
53,1087
4,1088
60,1088
5,1088
56,1088
125,1088
127,1088
128,1088
130,1088
131,1088
132,1088
22,1088
4,1089
60,1089
5,1089
56,1089
2,1089
23,1089
24,1089
25,1089
26,1089
27,1089
28,1089
7,1089
50,1089
134,1089
51,1089
52,1089
53,1089
125,1089
127,1089
128,1089
130,1089
131,1089
132,1089
22,1089
7,1091
50,1091
134,1091
51,1091
52,1091
13,1091
4,1092
5,1092
6,1092
66,1092
7,1092
50,1092
134,1092
51,1092
52,1092
125,1092
127,1092
128,1092
130,1092
4,1093
5,1093
7,1093
50,1093
134,1093
51,1093
52,1093
11,1093
125,1093
127,1093
130,1093
10,1093
34,1093
35,1093
36,1093
37,1093
38,1093
39,1093
40,1093
41,1093
7,1095
50,1095
134,1095
51,1095
52,1095
7,1096
50,1096
134,1096
51,1096
52,1096
7,1097
50,1097
134,1097
51,1097
52,1097
4,1098
5,1098
56,1098
7,1098
50,1098
134,1098
51,1098
52,1098
53,1098
4,1099
60,1099
5,1099
56,1099
6,1099
66,1099
7,1099
50,1099
134,1099
51,1099
52,1099
53,1099
125,1099
127,1099
128,1099
130,1099
131,1099
132,1099
22,1099
4,1100
60,1100
5,1100
56,1100
7,1100
50,1100
134,1100
51,1100
52,1100
53,1100
9,1100
70,1100
125,1100
127,1100
128,1100
130,1100
131,1100
132,1100
22,1100
4,1104
60,1104
5,1104
7,1104
50,1104
134,1104
51,1104
52,1104
53,1104
11,1104
125,1104
127,1104
130,1104
4,1105
5,1105
56,1105
7,1105
50,1105
134,1105
51,1105
52,1105
125,1105
127,1105
128,1105
130,1105
131,1105
132,1105
4,1106
5,1106
56,1106
7,1106
50,1106
134,1106
51,1106
52,1106
125,1106
127,1106
128,1106
130,1106
131,1106
132,1106
22,1106
4,1107
5,1107
7,1107
50,1107
134,1107
51,1107
52,1107
125,1107
127,1107
128,1107
130,1107
131,1107
4,1108
60,1108
5,1108
56,1108
7,1108
50,1108
134,1108
51,1108
52,1108
53,1108
125,1108
127,1108
128,1108
130,1108
131,1108
132,1108
4,1109
60,1109
5,1109
56,1109
7,1109
50,1109
134,1109
51,1109
52,1109
53,1109
125,1109
127,1109
128,1109
130,1109
131,1109
132,1109
7,1110
50,1110
